2	11	12
emoji	negative	positive
😀	0.356135427427402	0.976363185298077
😃	0.38554415700038	0.991735067121107
😄	0.386087013570618	0.88542766619113
😁	0.371229585317853	0.914501400801529
😆	0.460755819267093	0.799627217902197
😅	0.466482518489697	0.764919639876861
🤣	0.509679769568368	0.635705759986517
😂	0.496456610588748	0.609335518026752
🙂	0.417132579723323	0.907095672188688
🙃	0.572831344270894	0.722410957039208
😉	0.422605368093639	0.977315571751589
😊	0.305720624828213	1.13018755205256
😇	0.387837240597467	1.16318021754221
🥰	0.293645111576447	1.07715613533803
😍	0.265719351662292	0.964214776363248
🤩	0.293617632478533	0.967157193180666
😘	0.293066813070877	1.21019648078615
😗	0.379787071093137	0.681066176612745
☺️	0.334125013729974	1.0499750240864
😚	0.285376359391903	0.769743267095599
😙	0.354652755644807	0.85373185710334
😋	0.348662283950453	0.84477140760457
😛	0.442250289598824	0.676750427453353
😜	0.437982983151991	0.785553092468532
🤪	0.47893744042031	0.684616098486023
😝	0.485088949105947	0.746642038214739
🤑	0.445879730244432	1.02167074062828
🤗	0.306984267569807	1.28830920414552
🤭	0.454976806211902	0.679781720990474
🤫	0.450817600285875	0.773634565609247
🤔	0.549388572370566	0.794098804533357
🤐	0.543128654915205	0.703691520578947
🤨	0.621441485741468	0.698239031843744
😐	0.610965931473123	0.615167113870246
😑	0.657665254030508	0.620664844362909
😶	0.525427502839956	0.670434839492995
😏	0.465391142788164	0.707800836022317
😒	0.660853449429955	0.606978077942297
🙄	0.657414273174989	0.690114787742243
😬	0.531023999107176	0.725757172484613
😌	0.397954397256997	0.796167660200042
😔	0.544673673980335	0.640532270481364
😪	0.518260612786396	0.606029294996627
🤤	0.353254089695019	0.676651664034801
😴	0.477073880083511	0.706550450000811
😷	0.796262759343277	0.986495189097409
🤒	0.673423423123123	0.572447447195195
🤕	0.567356572458969	0.586238198922295
🤢	0.776121757672678	0.613346677327475
🤮	0.836024691080403	0.659842090108658
🤧	0.466164724047198	0.707146512976112
🥵	0.391286765965076	0.608219659715133
🥶	0.624502082186242	0.599840124912462
🥴	0.565832760155642	0.571145305980078
😵	0.543046357410596	0.629966887324503
🤯	0.545961658200347	0.744742496502434
🤠	0.347336254016399	0.650866928407817
🥳	0.294624593533841	1.49385214377407
😎	0.401942143927899	0.942377072785188
🤓	0.408112043797981	0.902410991432237
🧐	0.544478142270803	0.772152420543342
😕	0.574644545304103	0.616561321830664
😟	0.589823199959891	0.568663838048943
🙁	0.552584601075841	0.688298898120145
☹	0.519513955180966	0.620508612528691
😮	0.558861750896438	0.8358575123436
😯	0.426544044405007	0.643591702548922
😲	0.55678076558336	0.774454802514806
😳	0.491832051260507	0.657366254863934
🥺	0.333163635672268	0.900841951883652
😨	0.618783993607712	0.581293706466783
😰	0.644841429627586	0.631303268534408
😥	0.673162130851732	0.777396230108726
😢	0.655189980184001	0.813571641374334
😭	0.503654771243706	0.62764003300587
😱	0.610130684526089	0.810161991183048
😖	0.677082461775613	0.678212122591536
😣	0.586242969803005	0.615403608320185
😞	0.65416000498591	0.717305335084527
😓	0.622139703929347	0.630937649797063
😩	0.521659250395038	0.624819995868319
😫	0.517537461731954	0.620549584037521
🥱	0.594767747101524	0.56573560885396
😤	0.572820579181472	0.626166036498701
😡	1.00926958949413	0.846916913809158
😠	0.881351241339389	0.770272690247505
🤬	0.990988956876834	0.794895807052975
😈	0.568956415484113	0.821421015915244
👿	0.897251857798306	0.921740827396565
💀	0.544531324858683	0.568199158005981
☠	0.670591550162591	0.832790394416251
💩	0.916911860481877	0.894711620710879
🤡	0.691933976662821	0.810981178076171
👹	0.827978437893753	0.995511572662832
👻	0.59035812669697	1.32851239672686
👽	0.601730062968598	0.859936011375755
🤖	0.608832480893968	1.46343545201557
😺	0.401581989656221	0.866646384747997
😹	0.44587396408949	0.598612474143142
😻	0.279091529084188	0.969631807288878
😼	0.37004090332762	0.566322850685857
🙀	0.511818495427191	0.655279503170807
😿	0.425811353459134	0.704873548143439
🙈	0.432273548055198	0.715902060761761
🙊	0.379398795634274	0.662969514587542
💋	0.385604853154771	1.14618252527343
💌	0.373316698640999	1.66577062080483
💘	0.280469316626788	1.17427239238148
💝	0.308707495156844	1.40434634572397
💖	0.292382378380454	1.35360871871035
💗	0.279785701570144	1.28604824466428
💓	0.262359636213847	1.16250333261247
💞	0.299480788867551	1.32135714105398
💕	0.297064510672802	1.26333971256158
❣	0.328240475175126	1.28839502939429
💔	0.734596645498925	0.812140414396042
❤	0.332131738310671	1.2824079971639
🧡	0.333702000102844	1.24040406666213
💛	0.303305288261199	1.18214230693362
💚	0.321012220762622	1.30289939108995
💙	0.352338229371741	1.20406554419323
💜	0.354582241345899	1.30803187856514
🤎	0.306209085572148	1.24673675858528
🖤	0.396129445605067	1.05518543392536
🤍	0.346906628066189	1.28365240059677
💯	0.487555554622222	0.967904593865342
💥	0.538085973455722	1.26507197145213
💫	0.358285455767117	1.40582033101546
💦	0.474686053541402	0.911952644913225
💨	0.43368451835818	0.741898351381846
💣	0.616002130117939	0.858738547535423
💭	0.460115151408485	1.05609393956727
💤	0.385047223039589	0.93927379520553
👋	0.454927737001859	1.0238845865406
🖐	0.510633584559814	0.951151971529021
✋	0.524309483909224	0.669126390503955
👌	0.341985403241994	0.976263578714105
✌	0.4808693355458	1.00699730007974
🤞	0.361407481265	0.997626955589141
🤟	0.360832445402941	0.883873645760065
🤘	0.392329069770933	0.878203253285041
🤙	0.411110292578061	0.971390875404515
👈	0.418920442871175	0.927146890578567
👉	0.539025673674791	1.33896998243764
👆	0.47636059604287	1.00881726975372
🖕	0.950887411381777	0.814661495335367
👇	0.616704166812314	1.25716693748019
☝	0.460422639493512	1.00799028437806
👍	0.395697102172427	1.05050408894987
👎	0.904321086862715	0.748964826363457
✊	0.624425898087839	1.23809128493211
👊	0.502745886078387	1.09353259619443
🤜	0.461538461747157	1.0722408024495
👏	0.35262950090129	1.07785522487015
🙌	0.337650813737737	1.08986555613935
🤲	0.369085280185705	1.19904667934778
🤝	0.416327798071532	0.919026035238195
🙏	0.45859032200799	1.46951051668041
✍	0.537120633220455	1.20948213999194
💅	0.495369096873911	0.822741861583677
💪	0.450891494762345	1.03321506319882
🧠	0.51998401272502	1.49613642432347
👀	0.370481388143311	0.661158834099806
👁	0.425533584430665	0.723808939669184
👅	0.436156790551633	0.787676688740158
👄	0.39348545150486	0.664798411556175
👶	0.588388388646647	1.34410410396897
👨	0.439521113343767	1.27660363503369
👩	0.425644459274775	1.23889888112354
🙅	0.549369988580298	0.662084765074456
🙆	0.491204784645635	0.750228306656183
💁	0.482065758259814	0.812595046383158
🙋	0.435788755829485	1.16359738850736
🙋‍♀️	0.418772573227437	1.35018048371119
🙇	0.295262657246503	1.3351106859401
🤦	0.687728567894231	0.658642101980695
🤦‍♂️	0.76902889255643	0.785826770530184
🤦‍♀️	0.7357859778	0.753846168752508
🤷	0.639239055325077	0.834435761453045
🤷‍♂️	0.705830360745583	0.909010593649293
🤷‍♀️	0.717014935277612	0.937910463074627
👸	0.485163669428914	1.60528055093043
🧚	0.33442739522311	1.09981278042947
💆	0.477401130107345	0.734463276689265
🏃	0.427893575742922	0.697353831127674
🏃	0.408308356674174	0.786767929541754
🏃‍♀️	0.439024389676829	0.801829273987805
💃	0.321185534511558	1.20202623518191
🕺	0.388071659691156	0.998563502653052
🤸	0.381318921434654	0.812315754917567
🧘	0.486242759229583	1.31007897028093
🗣	0.566601705165914	0.882711884213247
🦍	0.456427015377356	0.656625935199039
🐶	0.420722705464971	1.19209148673156
🐕	0.477811059718371	1.39124352851328
🐺	0.594600136666439	1.14767600819193
🐱	0.427491408885223	1.08522336773265
🐈	0.440232841418348	0.933306258828979
🦁	0.468517797068814	1.1242734091791
🐯	0.287816556456878	0.856372776824185
🐐	0.315488986460519	0.805427597519578
🐰	0.513306247654478	1.15716220404115
🐻	0.382659891371332	1.10749141649417
🐾	0.353902643278967	1.23587250787906
🕊	0.516362627254173	1.60871297438242
🦅	0.550528395030864	1.20280493820988
🦉	0.459992077820955	1.15309962351614
🐸	0.487049171021953	1.01502762855989
🐍	0.645368916797488	1.08435897435897
🦋	0.376217073767921	1.22789028294961
🐝	0.484549535442113	1.19289591811546
💐	0.273293741650245	1.93264198182325
🌸	0.316555551702871	1.36671039345476
🌹	0.346071827283323	1.56270273689317
🥀	0.554070361068461	1.0558005096431
🌺	0.421637370016684	1.47781663349828
🌻	0.321714938418167	1.38470241994626
🌼	0.353625855846961	1.51124218232835
🌷	0.269311783468182	1.66970470271418
🌱	0.44623561943794	1.34055507708793
🌲	0.373131250575544	1.41500215288776
🌳	0.422798353851852	1.44338134419204
🌴	0.326004782660032	1.0884826040692
🌿	0.450688649269283	1.26655465196352
☘	0.328876547069778	1.24583271189921
🍀	0.270900230271097	1.65323022212878
🍃	0.350042912148618	1.21602802830941
🍊	0.445185802817301	1.02988601636445
🍎	0.297142857142857	1.21781818169018
🍑	0.534629351629335	0.947803657149414
🍒	0.31920492258894	1.21576005655404
🍓	0.275299495051686	1.01433074961946
🍆	0.589792549930345	0.91197607512076
🍄	0.389035087592982	1.19473684215263
🍕	0.231253974723016	0.898710759096838
🍳	0.361959099224659	1.39433906318139
🍿	0.493939214818354	0.912663197765847
🍪	0.359918200408998	1.25200566304861
🎂	0.234481135548859	2.80048917538861
🍰	0.230367074382425	1.63670745285973
☕	0.361770101159004	1.30672943070561
🍾	0.307591388229872	1.41153846141455
🍷	0.344547677985023	1.078608908382
🍺	0.325136611823063	1.10935545449888
🍻	0.362282646816593	1.07974610860371
🥂	0.278684154156857	1.31870030517806
🔪	0.596720839944772	0.769423270569826
🌍	0.476167689338044	1.55532098550653
🌎	0.452451764525674	1.51396908344143
🌏	0.436099099431229	1.76956797708783
🌐	0.460933660962752	1.69896805891715
🏠	0.390936342908834	1.30823487932217
🏡	0.355997034727317	1.44513099168501
🚗	0.44597746865052	1.01071930186418
🚨	0.756394655613766	1.40496485876013
✈	0.334607471856322	0.949274303258317
🚀	0.324006364128262	1.09311049965767
⏰	0.606775607593026	1.45435272991338
🌙	0.307192701723785	1.10422630679796
🌚	0.423890492398972	0.60656116920324
☀	0.312443657255702	1.49654359114269
🌝	0.30702341142893	0.945317725752508
🌞	0.267537719826834	1.39843735430251
⭐	0.414124795775093	1.56573848187241
🌟	0.385286123836361	1.55297861528388
🌌	0.36906541380084	1.18314470792498
☁	0.359768530214317	1.24096585130973
🌈	0.413863998502354	1.436647937783
⚡	0.44494118990984	1.13584932816543
❄	0.406618863416245	0.837736543102368
🔥	0.420250578665226	0.899222656095161
💧	0.432691885961574	0.899651647044646
🌊	0.456828706395994	1.02326824128711
✨	0.37695961630786	1.21548484570754
🎈	0.198820463813681	2.15338783783654
🎉	0.296049874322559	1.78021764939586
🎊	0.247401987508415	1.7832423006937
🎀	0.347277391516716	0.866207381656984
🎁	0.254013996371117	2.09946278032323
🏆	0.48273951719482	1.42547185481485
🥇	0.351045404888996	1.23313157306133
⚽	0.346975009856718	1.11757290577314
⚾	0.427240116051035	1.20397117617442
🏀	0.34251606975023	1.03379246999816
🏈	0.275297005474554	0.933781705024546
🥊	0.604794356742587	0.898852223723219
🎯	0.577518020565634	1.0922267678662
🔮	0.530400467693072	1.40201277827323
🎮	0.528985507143813	1.27926421404682
♥	0.327170436586078	1.35922808964121
🎨	0.298784895528553	1.41090162729693
🛍	0.365004386103246	1.74006343196221
👑	0.383697089392807	1.33405856312045
💍	0.308001079608548	1.13691560425167
💎	0.436146943077138	1.53599144172388
🔊	0.457967872193588	1.05653559362291
📣	0.67944332873908	1.7630930714559
🎼	0.340047970378607	1.37960583856142
🎵	0.386165724399321	1.06340552154671
🎶	0.402397720563535	1.08500079454474
🎙	0.43474487265805	1.45085947523356
🎤	0.396155939867039	1.21411599591057
🎧	0.350227071826497	1.10757692935311
📻	0.303716608608595	1.05691056922416
🎸	0.316386622737533	1.35520557581387
📱	0.391255352721546	1.2323078655888
📲	0.441796729917131	1.37448903747269
☎	0.500785545998298	1.46131186161233
📞	0.565402314948682	1.50390461579389
💻	0.359803417843894	1.46725752199944
🎥	0.492994090950253	1.18920295340926
🎬	0.397126892798188	1.28364081208097
📺	0.480297133441135	1.23701444514026
📷	0.448349616732866	1.28981693093032
📸	0.437219155295325	1.17050993654765
🕯	0.551155667000379	1.20397660823475
💡	0.401712595147176	1.25407195718159
📖	0.509717314409894	1.85689045946996
📚	0.424511592834264	1.75087215549903
📰	0.436541399892079	1.31119248404429
💰	0.503450556769806	1.37796843798733
💵	0.516005542734775	1.46550940594885
💸	0.396252234201966	1.16994572913792
📝	0.496891996982906	1.53892773889138
📈	0.466904304198963	1.22959208509692
📌	0.571569822208777	1.31246982000682
📍	0.421941940388282	1.05977866172913
🔑	0.336845518012644	1.1397309125774
⚔	0.571841526448819	1.2424984037851
🔫	0.630623797611958	0.719352769863944
⚖	1.03322352034397	1.91853529557587
💉	0.648312837932854	1.17416280140768
